weekly_avg_da_eur_mwh
71.30884071355388
72.63530052413846
73.62907830378386
72.56774912256407
72.43596495386903
72.81261220683821
73.32199646404752
73.4294744983182
73.90237290677965
73.3418697370893
73.17207861818926
73.34373267700701
72.33945068329861
72.45799973797914
72.57042179246875
72.81492919195027
73.25976723944378
73.24083601540671
73.56863779254932
72.54320995175728
73.557396496711
73.09503394174502
73.7726899597487
73.75576429088267
74.14150257918044
74.08798523331745
72.99653286161136
73.82951683347025
74.88736586297189
74.37255800160031
73.00694873487242
72.68115632650547
73.51239812891792
73.03726077036217
71.71678760771361
73.63927902635803
72.84260492395262
73.3703431719546
73.28601897602499
74.1978507177453
74.19725145256731
72.72683093083958
73.68308648832166
73.80618810410537
72.51259664170605
73.24672851663342
73.11380459821889
74.37189042708353
73.15763860287225
73.93314919029055
72.20841722800043
73.51209425468468
72.39574859289819
72.1096810341446
73.73783678138679
72.71871380533112
73.92960010403154
73.69726405110279
72.72757265716142
72.15390505505118
72.97548477312424
73.9874637128523
72.4223520475082
72.06245168212574
72.00498677675034
72.60644707214873
75.81733941871212
72.91115040354597
73.02798001998845
73.00301199213914
73.63806905150763
73.39758157827696
73.96438293539573
72.66864755325075
74.02823050843945
74.39957729603124
74.42210406184451
73.01401576105663
73.396651654309
74.51057518854712
73.64831943990002
72.60781722930861
73.7326443773294
72.9557306268464
72.65689983228988
72.51297321898085
73.30623228308258
74.44369950169877
72.7891362960872
73.54672037133025
72.70951541659362
71.69786210113173
73.06205258776193
74.50700252092834
74.0394456241834
74.20332324782615
74.71519255316637
73.28493852704142
72.59982759842731
73.77594334266949
72.37483095455276
73.8132079441779
74.32209367143763
74.20332367738575
73.8205557783436
73.497388907455
71.08863733654414
73.86056013383019
74.18803354636692
73.08308363581166
72.94627608674985
73.83288316091972
73.0747628297863
73.0025333847602
72.71200997100067
73.91752934044742
73.07015741902516
73.19708079282628
72.49007544752632
73.0515690687774
73.67247958393972
74.45370189931927
72.7812147554919
72.41417203404087
72.59656394443155
72.50089715691486
71.71128323139804
73.28732435756145
73.41752827227191
73.45496030254465
73.08292023523092
73.33121432776484
72.42352662761247
73.2293718641319
73.36332508457606
72.88620112896226
73.25597252818436
72.31262153672138
72.57688760428105
74.13663558518249
73.10458315680047
72.42325132181743
73.65259977315164
72.10408352513166
71.79492944933514
73.68879279082319
73.38053389486731
73.01806847329779
72.97949290129252
74.18078267256794
73.65832928838891
73.6921532862988
73.6460615145432
72.80453608963423
72.99221568701853
73.68255102498729
73.48952531981547
73.95442494341457
73.60200241917394
71.85248705977567
72.31426589719432
73.49571113985992
73.37717580802787
74.89312646936881
74.00376026611478
73.29433928543105
72.43566257155574
73.65203865130636
72.782308768734
72.96754813504424
72.4181240634448
73.68169919098871
72.60677635487107
72.87802751112136
74.64742660205258
73.27705896445843
72.83971801081296
73.05767046571115
71.99951312711487
73.31270349764989
72.45386578414063
71.2626014663135
71.70619806081451
72.28004624528997
73.83214398095849
73.00471252180319
73.49338601708295
73.70275847840128
72.2173741228216
73.60631704717251
73.31513520701985
73.34786994638539
74.73766935122244
73.21363534890786
74.03997847733442
74.11410673047784
73.4003002766534
72.59571216264683
73.54199513355263
73.42692142657296
73.7076904980808
73.004693905496
74.41515274778249
73.64361104653533
73.35315987292013
73.03350249173036
73.53082265617051
73.18769038964493
73.1535499185127
74.03452420462918
73.53530116479872
73.15051803089918
72.79095545097846
74.28797609463479
73.56573050792083
72.32960311724975
72.01999296648216
72.6157909762227
71.73100715184468
74.62368776257497
72.70569109996545
72.8688323436175
73.71013569519202
74.60080433633205
72.63069749250432
71.51570550375705
72.64913945131538
72.25651943647836
72.36655639883652
